DataHora;CO_%;CO2_%;HC_ppm;O2_%;NOx_ppm;RPM;Temp_C
06:50:38.874;0,0;0,0;1;20,9;0;0;250,0
06:50:39.850;0,0;0,0;1;20,9;0;0;250,0
06:50:40.859;0,0;0,0;1;20,9;0;0;250,0
06:50:41.850;0,0;0,0;0;20,9;0;0;250,0
06:50:42.879;0,0;0,0;0;20,9;0;0;250,0
06:50:43.850;0,0;0,0;1;20,9;0;0;250,0
06:50:44.876;0,0;0,0;1;20,9;0;0;250,0
06:50:45.831;0,0;0,0;1;20,9;0;0;250,0
06:50:46.875;0,0;0,0;1;20,9;0;0;250,0
06:50:47.830;0,0;0,0;1;20,9;0;0;250,0
06:50:48.858;0,0;0,0;1;20,9;0;0;250,0
06:50:49.839;0,0;0,0;1;20,9;0;0;250,0
06:50:50.860;0,0;0,0;1;20,9;0;0;250,0
06:50:51.887;0,0;0,0;1;20,9;0;0;250,0
06:50:52.804;0,0;0,0;1;20,9;0;0;250,0
06:50:53.816;0,0;0,0;1;20,9;0;0;250,0
06:50:54.875;0,0;0,1;1;20,9;0;0;250,0
06:50:55.834;0,0;0,3;0;20,84;0;0;250,0
06:50:56.859;0,0;0,5;0;18,65;0;0;250,0
06:50:57.866;0,0;0,8;1;16,62;0;0;250,0
06:50:58.889;0,0;1,0;1;13,08;0;0;250,0
06:50:59.803;0,0;1,0;1;10,23;0;0;250,0
06:51:00.865;0,0;1,2;1;5,51;0;0;250,0
06:51:04.891;0,01;0,6;0;2,31;0;0;250,0
06:51:05.866;0,0;0,6;0;4,18;0;0;250,0
06:51:06.889;0,0;0,5;0;7,31;0;0;250,0
06:51:08.812;0,0;0,2;0;12,06;0;0;250,0
06:51:09.889;0,01;0,2;0;13,67;0;0;250,0
06:51:10.861;0,0;0,1;0;15,53;0;0;250,0
06:51:11.847;0,0;0,1;0;16,53;0;0;250,0
06:51:12.883;0,0;0,1;0;17,73;0;0;250,0
06:51:13.847;0,0;0,1;1;18,38;0;0;250,0
06:51:14.853;0,0;0,1;1;19,06;0;0;250,0
06:51:15.832;0,0;0,0;1;19,39;0;0;250,0
06:51:16.836;0,0;0,0;1;19,82;0;0;250,0
06:51:17.826;0,0;0,0;1;20,0;0;0;250,0
06:51:18.875;0,0;0,0;1;20,19;0;0;250,0
06:51:19.851;0,0;0,0;1;20,27;0;0;250,0
06:51:20.881;0,0;0,0;1;20,35;0;0;250,0
06:51:21.883;0,0;0,0;1;20,45;0;0;250,0
06:51:22.789;0,0;0,0;2;20,48;0;0;250,0
06:51:23.832;0,0;0,0;2;20,53;0;0;250,0
06:51:24.857;0,0;0,0;2;20,53;0;0;250,0
06:51:25.876;0,0;0,0;2;20,53;0;0;250,0
06:51:26.789;0,0;0,0;2;20,56;0;0;250,0
06:51:27.800;0,0;0,0;2;20,59;0;0;250,0
06:51:28.863;0,0;0,0;3;20,59;0;0;250,0
06:51:29.871;0,0;0,0;3;20,61;0;0;250,0
06:51:30.844;0,0;0,0;3;20,61;0;0;250,0
06:51:31.874;0,0;0,0;3;20,61;0;0;250,0
06:51:32.826;0,0;0,0;3;20,61;0;0;250,0
06:51:33.844;0,0;0,0;3;20,61;0;0;250,0
06:51:34.836;0,0;0,0;3;20,61;0;0;250,0
06:51:35.884;0,0;0,0;3;20,61;0;0;250,0
06:51:36.828;0,0;0,0;3;20,61;0;0;250,0
06:51:37.824;0,0;0,0;3;20,61;0;0;250,0
06:51:38.873;0,0;0,0;4;20,61;0;0;250,0
06:51:39.844;0,0;0,0;4;20,61;0;0;250,0
06:51:40.876;0,0;0,0;4;20,61;0;0;250,0
06:51:41.897;0,0;0,0;4;20,61;0;0;250,0
06:51:42.842;0,0;0,0;4;20,61;0;0;250,0
06:51:43.889;0,0;0,0;4;20,61;0;0;250,0
06:51:44.865;0,0;0,0;4;20,61;0;0;250,0
06:51:45.837;0,0;0,0;4;20,61;0;0;250,0
06:51:46.826;0,0;0,0;4;20,61;0;0;250,0
06:51:47.858;0,0;0,0;4;20,61;0;0;250,0
06:51:48.825;0,0;0,0;4;20,61;0;0;250,0
06:51:49.817;0,0;0,0;4;20,61;0;0;250,0
06:51:50.857;0,0;0,0;4;20,61;0;0;250,0
06:51:51.895;0,0;0,0;4;20,61;0;0;250,0
06:51:52.866;0,0;0,0;4;20,61;0;0;250,0
06:51:53.839;0,0;0,0;4;20,61;0;0;250,0
06:51:54.839;0,0;0,0;4;20,61;0;0;250,0
06:51:55.875;0,0;0,0;4;20,61;0;0;250,0
06:51:56.844;0,0;0,0;5;20,61;0;0;250,0
06:51:57.866;0,0;0,0;5;20,61;0;0;250,0
06:51:58.867;0,0;0,0;5;20,61;0;0;250,0
06:51:59.791;0,0;0,0;5;20,61;0;0;250,0
06:52:00.856;0,0;0,0;5;20,61;0;0;250,0
06:52:01.852;0,0;0,0;5;20,61;0;0;250,0
06:52:02.824;0,0;0,0;5;20,61;0;0;250,0
06:52:03.792;0,0;0,0;5;20,61;0;0;250,0
06:52:04.863;0,0;0,0;5;20,61;0;0;250,0
06:52:05.785;0,0;0,0;5;20,61;0;0;250,0
06:52:06.789;0,0;0,0;5;20,61;0;0;250,0
06:52:07.835;0,0;0,0;5;20,61;0;0;250,0
06:52:08.860;0,0;0,0;5;20,61;0;0;250,0
06:52:09.820;0,0;0,0;5;20,61;0;0;250,0
06:52:10.831;0,0;0,0;4;20,61;0;0;250,0
06:52:11.846;0,0;0,0;4;20,61;0;0;250,0
06:52:12.835;0,0;0,0;4;20,61;0;0;250,0
06:52:13.866;0,0;0,0;4;20,61;0;0;250,0
06:52:14.890;0,0;0,0;4;20,61;0;0;250,0
06:52:15.864;0,0;0,0;4;20,61;0;0;250,0
06:52:16.845;0,0;0,0;4;20,61;0;0;250,0
06:52:17.853;0,0;0,0;5;20,61;0;0;250,0
06:52:18.781;0,0;0,0;5;20,61;0;0;250,0
06:52:19.889;0,0;0,0;5;20,61;0;0;250,0
06:52:20.828;0,0;0,0;5;20,61;0;0;250,0
06:52:21.880;0,0;0,0;5;20,61;0;0;250,0
06:52:22.822;0,0;0,0;5;20,61;0;0;250,0
06:52:23.837;0,0;0,0;5;20,61;0;0;250,0
06:52:24.857;0,0;0,0;3;20,61;0;0;250,0
06:52:25.877;0,0;0,0;3;20,61;0;0;250,0
06:52:26.890;0,0;0,0;3;20,61;0;0;250,0
06:52:27.856;0,0;0,0;3;20,61;0;0;250,0
06:52:28.869;0,0;0,0;3;20,61;0;0;250,0
06:52:29.793;0,0;0,0;3;20,61;0;0;250,0
06:52:30.843;0,0;0,0;3;20,61;0;0;250,0
06:52:31.826;0,0;0,0;3;20,61;0;0;250,0
06:52:32.874;0,0;0,0;3;20,61;0;0;250,0
06:52:33.872;0,0;0,0;3;20,61;0;0;250,0
06:52:34.876;0,0;0,0;3;20,61;0;0;250,0
06:52:35.827;0,0;0,0;3;20,61;0;0;250,0
06:52:36.826;0,0;0,0;3;20,61;0;0;250,0
06:52:37.839;0,0;0,0;4;20,61;0;0;250,0
06:52:38.880;0,0;0,0;3;20,61;0;0;250,0
06:52:39.813;0,0;0,0;3;20,61;0;0;250,0
06:52:40.876;0,0;0,0;4;20,61;0;0;250,0
06:52:41.818;0,0;0,0;4;20,61;0;0;250,0
06:52:42.818;0,0;0,0;4;20,61;0;0;250,0
06:52:43.867;0,0;0,0;4;20,61;0;0;250,0
06:52:44.831;0,0;0,0;4;20,61;0;0;250,0
06:52:45.865;0,0;0,0;4;20,61;0;0;250,0
06:52:46.884;0,0;0,0;4;20,61;0;0;250,0
06:52:47.850;0,0;0,0;4;20,61;0;0;250,0
06:52:48.798;0,0;0,0;5;20,61;0;0;250,0
06:52:49.829;0,0;0,0;5;20,61;0;0;250,0
06:52:50.811;0,0;0,0;5;20,61;0;0;250,0
06:52:51.816;0,0;0,0;5;20,61;0;0;250,0
06:52:52.840;0,0;0,0;5;20,61;0;0;250,0
06:52:53.803;0,0;0,0;5;20,61;0;0;250,0
06:52:54.806;0,0;0,0;5;20,61;0;0;250,0
06:52:55.839;0,0;0,0;5;20,61;0;0;250,0
06:52:56.875;0,0;0,0;5;20,61;0;0;250,0
06:52:57.830;0,0;0,0;5;20,61;0;0;250,0
06:52:58.869;0,0;0,0;6;20,61;0;0;250,0
06:52:59.857;0,0;0,0;6;20,61;0;0;250,0
06:53:00.789;0,0;0,0;5;20,61;0;0;250,0
06:53:01.878;0,0;0,0;6;20,61;0;0;250,0
06:53:02.853;0,0;0,0;5;20,61;0;0;250,0
06:53:03.875;0,0;0,0;5;20,61;0;0;250,0
06:53:04.832;0,0;0,0;6;20,61;0;0;250,0
06:53:05.807;0,0;0,0;6;20,61;0;0;250,0
06:53:06.886;0,0;0,0;6;20,61;0;0;250,0
06:53:07.879;0,0;0,0;6;20,61;0;0;250,0
06:53:08.872;0,0;0,0;5;20,61;0;0;250,0
06:53:09.835;0,0;0,0;5;20,61;0;0;250,0
06:53:10.847;0,0;0,0;6;20,61;0;0;250,0
06:53:11.864;0,0;0,0;6;20,61;0;0;250,0
06:53:12.867;0,0;0,0;6;20,61;0;0;250,0
06:53:13.866;0,0;0,0;6;20,61;0;0;250,0
06:53:14.867;0,0;0,0;6;20,61;0;0;250,0
06:53:15.879;0,0;0,0;6;20,61;0;0;250,0
06:53:16.867;0,0;0,0;6;20,61;0;0;250,0
06:53:17.831;0,0;0,0;6;20,61;0;0;250,0
06:53:18.806;0,0;0,0;6;20,61;0;0;250,0
06:53:19.826;0,0;0,0;5;20,61;0;0;250,0
06:53:20.841;0,0;0,0;6;20,61;0;0;250,0
06:53:21.866;0,0;0,0;6;20,61;0;0;250,0
06:53:22.826;0,0;0,0;5;20,61;0;0;250,0
06:53:23.848;0,0;0,0;5;20,61;0;0;250,0
06:53:24.877;0,0;0,0;5;20,61;0;0;250,0
06:53:25.876;0,0;0,0;5;20,61;0;0;250,0
06:53:26.876;0,0;0,0;5;20,61;0;0;250,0
06:53:27.861;0,0;0,0;5;20,61;0;0;250,0
06:53:28.844;0,0;0,0;5;20,61;0;0;250,0
06:53:29.857;0,0;0,0;5;20,61;0;0;250,0
06:53:30.868;0,0;0,0;5;20,61;0;0;250,0
06:53:31.855;0,0;0,0;5;20,61;0;0;250,0
06:53:32.875;0,0;0,0;5;20,61;0;0;250,0
06:53:33.892;0,0;0,0;5;20,61;0;0;250,0
06:53:34.876;0,0;0,0;5;20,61;0;0;250,0
06:53:35.831;0,0;0,0;5;20,61;0;0;250,0
06:53:36.843;0,0;0,0;5;20,61;0;0;250,0
06:53:37.835;0,0;0,0;5;20,61;0;0;250,0
06:53:38.858;0,0;0,0;5;20,61;0;0;250,0
06:53:39.866;0,0;0,0;5;20,61;0;0;250,0
06:53:40.829;0,0;0,0;5;20,61;0;0;250,0
06:53:41.787;0,0;0,0;5;20,61;0;0;250,0
06:53:42.896;0,0;0,0;5;20,61;0;0;250,0
06:53:43.796;0,0;0,0;5;20,61;0;0;250,0
06:53:44.834;0,0;0,0;5;20,61;0;0;250,0
06:53:45.858;0,0;0,0;5;20,61;0;0;250,0
06:53:46.845;0,0;0,0;5;20,61;0;0;250,0
06:53:47.887;0,0;0,0;5;20,61;0;0;250,0
06:53:48.883;0,0;0,0;5;20,61;0;0;250,0
06:53:49.847;0,0;0,0;5;20,61;0;0;250,0
06:53:50.832;0,0;0,0;5;20,61;0;0;250,0
06:53:51.840;0,0;0,0;5;20,61;0;0;250,0
06:53:52.880;0,0;0,0;5;20,61;0;0;250,0
06:53:53.866;0,0;0,0;5;20,61;0;0;250,0
06:53:54.846;0,0;0,0;5;20,61;0;0;250,0
06:53:55.893;0,0;0,0;5;20,61;0;0;250,0
06:53:56.827;0,0;0,0;5;20,61;0;0;250,0
06:53:57.832;0,0;0,0;5;20,61;0;0;250,0
06:53:58.870;0,0;0,0;5;20,61;0;0;250,0
06:53:59.856;0,0;0,0;5;20,61;0;0;250,0
06:54:00.830;0,0;0,0;5;20,61;0;0;250,0
06:54:01.865;0,0;0,0;5;20,61;0;0;250,0
06:54:02.834;0,0;0,0;5;20,61;0;0;250,0
06:54:03.823;0,0;0,0;5;20,61;0;0;250,0
06:54:04.831;0,0;0,0;5;20,61;0;0;250,0
06:54:05.819;0,0;0,0;5;20,61;0;0;250,0
06:54:06.899;0,0;0,0;5;20,61;0;0;250,0
06:54:07.861;0,0;0,0;5;20,61;0;0;250,0
06:54:08.856;0,0;0,0;5;20,61;0;0;250,0
06:54:09.861;0,0;0,0;5;20,61;0;0;250,0
06:54:10.844;0,0;0,0;5;20,61;0;0;250,0
06:54:11.884;0,0;0,0;5;20,61;0;0;250,0
06:54:12.806;0,0;0,0;5;20,61;0;0;250,0
06:54:13.834;0,0;0,0;5;20,61;0;0;250,0
06:54:14.848;0,0;0,0;5;20,61;0;0;250,0
06:54:15.874;0,0;0,0;5;20,61;0;0;250,0
06:54:16.839;0,0;0,0;5;20,61;0;0;250,0
06:54:17.842;0,0;0,0;5;20,61;0;0;250,0
06:54:18.849;0,0;0,0;5;20,61;0;0;250,0
06:54:19.849;0,0;0,0;5;20,61;0;0;250,0
06:54:20.866;0,0;0,0;5;20,61;0;0;250,0
06:54:21.895;0,0;0,0;5;20,61;0;0;250,0
06:54:22.847;0,0;0,0;5;20,61;0;0;250,0
06:54:23.837;0,0;0,0;5;20,61;0;0;250,0
06:54:24.857;0,0;0,0;5;20,61;0;0;250,0
06:54:25.847;0,0;0,0;5;20,61;0;0;250,0
06:54:26.879;0,0;0,0;5;20,61;0;0;250,0
06:54:27.852;0,0;0,0;5;20,61;0;0;250,0
06:54:28.874;0,0;0,0;5;20,61;0;0;250,0
06:54:29.795;0,0;0,0;5;20,61;0;0;250,0
06:54:30.842;0,0;0,0;5;20,61;0;0;250,0
06:54:31.850;0,0;0,0;5;20,61;0;0;250,0
06:54:32.872;0,0;0,0;5;20,61;0;0;250,0
06:54:33.806;0,0;0,0;5;20,61;0;0;250,0
06:54:34.845;0,0;0,0;5;20,61;0;0;250,0
06:54:35.864;0,0;0,0;5;20,61;0;0;250,0
06:54:36.891;0,0;0,0;5;20,61;0;0;250,0
06:54:37.813;0,0;0,0;5;20,61;0;0;250,0
06:54:38.844;0,0;0,0;5;20,61;0;0;250,0
06:54:39.841;0,0;0,0;5;20,61;0;0;250,0
06:54:40.842;0,0;0,0;5;20,61;0;0;250,0
06:54:41.886;0,0;0,0;5;20,61;0;0;250,0
06:54:42.872;0,0;0,0;5;20,61;0;0;250,0
06:54:43.861;0,0;0,0;5;20,61;0;0;250,0
06:54:44.873;0,0;0,0;5;20,61;0;0;250,0
06:54:45.824;0,0;0,0;5;20,61;0;0;250,0
06:54:46.820;0,0;0,0;5;20,61;0;0;250,0
06:54:47.856;0,0;0,0;5;20,61;0;0;250,0
06:54:48.817;0,0;0,0;5;20,61;0;0;250,0
06:54:49.850;0,0;0,0;5;20,61;0;0;250,0
06:54:50.884;0,0;0,0;5;20,61;0;0;250,0
06:54:51.849;0,0;0,0;5;20,61;0;0;250,0
06:54:52.819;0,0;0,0;5;20,61;0;0;250,0
06:54:53.861;0,0;0,0;5;20,61;0;0;250,0
06:54:54.837;0,0;0,0;5;20,61;0;0;250,0
06:54:55.881;0,0;0,0;5;20,61;0;0;250,0
06:54:56.856;0,0;0,0;5;20,61;0;0;250,0
06:54:57.877;0,0;0,0;5;20,61;0;0;250,0
06:54:58.855;0,0;0,0;5;20,61;0;0;250,0
06:54:59.892;0,0;0,0;5;20,61;0;0;250,0
06:55:00.856;0,0;0,0;5;20,61;0;0;250,0
06:55:01.841;0,0;0,0;4;20,61;0;0;250,0
06:55:02.826;0,0;0,0;4;20,61;0;0;250,0
06:55:03.864;0,0;0,0;4;20,61;0;0;250,0
06:55:04.782;0,0;0,0;4;20,61;0;0;250,0
06:55:05.878;0,0;0,0;4;20,61;0;0;250,0
06:55:06.866;0,0;0,0;4;20,61;0;0;250,0
06:55:07.886;0,0;0,0;4;20,61;0;0;250,0
06:55:08.872;0,0;0,0;4;20,61;0;0;250,0
06:55:09.898;0,0;0,0;4;20,61;0;0;250,0
06:55:10.838;0,0;0,0;4;20,61;0;0;250,0
06:55:11.797;0,0;0,0;4;20,61;0;0;250,0
06:55:12.881;0,0;0,0;4;20,61;0;0;250,0
06:55:13.870;0,0;0,0;4;20,61;0;0;250,0
06:55:14.837;0,0;0,0;4;20,61;0;0;250,0
06:55:15.836;0,0;0,0;4;20,61;0;0;250,0
06:55:16.862;0,0;0,0;4;20,61;0;0;250,0
06:55:17.858;0,0;0,0;4;20,61;0;0;250,0
06:55:18.787;0,0;0,0;4;20,61;0;0;250,0
06:55:19.873;0,0;0,0;4;20,61;0;0;250,0
06:55:20.858;0,0;0,0;4;20,61;0;0;250,0
06:55:21.849;0,0;0,0;4;20,61;0;0;250,0
06:55:22.827;0,0;0,0;4;20,61;0;0;250,0
06:55:23.839;0,0;0,0;4;20,61;0;0;250,0
06:55:24.809;0,0;0,0;4;20,61;0;0;250,0
06:55:25.887;0,0;0,0;4;20,61;0;0;250,0
06:55:26.856;0,0;0,0;5;20,61;0;0;250,0
06:55:27.825;0,0;0,0;5;20,61;0;0;250,0
06:55:28.876;0,0;0,0;4;20,61;0;0;250,0
06:55:29.860;0,0;0,0;4;20,61;0;0;250,0
06:55:30.835;0,0;0,0;4;20,61;0;0;250,0
06:55:31.868;0,0;0,0;4;20,61;0;0;250,0
06:55:32.798;0,0;0,0;4;20,61;0;0;250,0
06:55:33.869;0,0;0,0;5;20,61;0;0;250,0
06:55:34.842;0,0;0,0;5;20,61;0;0;250,0
06:55:35.871;0,0;0,0;5;20,61;0;0;250,0
06:55:36.840;0,0;0,0;5;20,61;0;0;250,0
06:55:37.798;0,0;0,0;5;20,64;0;0;250,0
06:55:38.830;0,0;0,0;5;20,67;0;0;250,0
06:55:39.804;0,0;0,0;5;20,72;0;0;250,0
06:55:40.834;0,0;0,0;5;20,72;0;0;250,0
06:55:41.862;0,0;0,0;5;20,72;0;0;250,0
06:55:42.835;0,0;0,0;5;20,72;0;0;250,0
06:55:43.889;0,0;0,0;5;20,72;0;0;250,0
06:55:44.881;0,0;0,0;5;20,72;0;0;250,0
06:55:45.824;0,0;0,0;5;20,72;0;0;250,0
06:55:46.804;0,0;0,0;5;20,72;0;0;250,0
06:55:47.789;0,0;0,0;5;20,72;0;0;250,0
06:55:48.844;0,0;0,0;5;20,72;0;0;250,0
06:55:49.887;0,0;0,0;5;20,72;0;0;250,0
06:55:50.834;0,0;0,0;5;20,72;0;0;250,0
06:55:51.869;0,0;0,0;5;20,72;0;0;250,0
06:55:52.850;0,0;0,0;5;20,72;0;0;250,0
06:55:53.874;0,0;0,0;5;20,72;0;0;250,0
06:55:54.849;0,0;0,0;5;20,72;0;0;250,0
06:55:55.880;0,0;0,0;5;20,72;0;0;250,0
06:55:56.875;0,0;0,0;5;20,72;0;0;250,0
06:55:57.857;0,0;0,0;5;20,72;0;0;250,0
06:55:58.789;0,0;0,0;5;20,72;0;0;250,0
06:55:59.806;0,0;0,0;5;20,77;0;0;250,0
06:56:00.863;0,0;0,0;5;20,8;0;0;250,0
06:56:01.850;0,0;0,0;5;20,8;0;0;250,0
06:56:02.840;0,0;0,0;5;20,8;0;0;250,0
06:56:03.814;0,0;0,0;5;20,8;0;0;250,0
06:56:04.859;0,0;0,0;5;20,8;0;0;250,0
06:56:05.849;0,0;0,0;5;20,8;0;0;250,0
06:56:06.789;0,0;0,0;5;20,8;0;0;250,0
06:56:07.889;0,0;0,0;5;20,8;0;0;250,0
06:56:08.835;0,0;0,0;5;20,8;0;0;250,0
06:56:09.843;0,0;0,0;5;20,8;0;0;250,0
06:56:10.835;0,0;0,0;5;20,8;0;0;250,0
06:56:11.844;0,0;0,0;5;20,8;0;0;250,0
06:56:12.869;0,0;0,0;5;20,8;0;0;250,0
06:56:13.873;0,0;0,0;5;20,8;0;0;250,0
06:56:14.860;0,0;0,0;5;20,8;0;0;250,0
06:56:15.838;0,0;0,0;5;20,85;0;0;250,0
06:56:16.872;0,0;0,0;5;20,9;0;0;250,0
06:56:17.805;0,0;0,0;5;20,9;0;0;250,0
06:56:18.837;0,0;0,0;5;20,9;0;0;250,0
06:56:19.899;0,0;0,0;5;20,9;0;0;250,0
06:56:20.872;0,0;0,0;5;20,9;0;0;250,0
06:56:21.805;0,0;0,0;5;20,9;0;0;250,0
06:56:22.829;0,0;0,0;5;20,9;0;0;250,0
06:56:23.865;0,0;0,0;5;20,9;0;0;250,0
06:56:24.789;0,0;0,0;5;20,9;0;0;250,0
06:56:25.810;0,0;0,0;5;20,93;0;0;250,0
06:56:26.867;0,0;0,0;5;20,93;0;0;250,0
06:56:27.830;0,0;0,0;2;20,98;0;0;250,0
06:56:28.861;0,0;0,0;2;20,98;0;0;250,0
06:56:29.837;0,0;0,0;2;20,98;0;0;250,0
06:56:30.881;0,0;0,0;3;20,98;0;0;250,0
06:56:31.886;0,0;0,0;3;20,98;0;0;250,0
06:56:32.856;0,0;0,0;3;20,98;0;0;250,0
06:56:33.838;0,0;0,0;3;20,98;0;0;250,0
06:56:34.883;0,0;0,0;3;20,98;0;0;250,0
06:56:35.879;0,0;0,0;3;20,98;0;0;250,0
06:56:36.837;0,0;0,0;3;20,98;0;0;250,0
06:56:37.866;0,0;0,0;3;20,98;0;0;250,0
06:56:38.903;0,0;0,0;3;20,98;0;0;250,0
06:56:39.880;0,0;0,0;3;20,98;0;0;250,0
06:56:40.860;0,0;0,0;3;20,98;0;0;250,0
06:56:41.844;0,0;0,0;3;20,98;0;0;250,0
06:56:42.839;0,0;0,0;3;21,04;0;0;250,0
06:56:43.853;0,0;0,0;3;21,06;0;0;250,0
06:56:44.840;0,0;0,0;3;21,06;0;0;250,0
06:56:45.871;0,0;0,0;3;21,06;0;0;250,0
06:56:46.833;0,0;0,0;3;21,06;0;0;250,0
06:56:47.855;0,0;0,0;3;21,06;0;0;250,0
06:56:48.829;0,0;0,0;3;21,06;0;0;250,0
06:56:49.847;0,0;0,0;4;21,06;0;0;250,0
06:56:50.790;0,0;0,0;4;21,06;0;0;250,0
06:56:51.884;0,0;0,0;4;21,06;0;0;250,0
06:56:52.797;0,0;0,0;3;21,06;0;0;250,0
06:56:53.885;0,0;0,0;4;21,06;0;0;250,0
06:56:54.885;0,0;0,0;4;21,12;0;0;250,0
06:56:55.886;0,0;0,0;4;21,12;0;0;250,0
06:56:56.878;0,0;0,0;4;21,12;0;0;250,0
06:56:57.861;0,0;0,0;4;21,17;0;0;250,0
06:56:58.790;0,0;0,0;4;21,17;0;0;250,0
06:56:59.893;0,0;0,0;4;21,17;0;0;250,0
06:57:00.848;0,0;0,0;3;21,17;0;0;250,0
06:57:01.872;0,0;0,0;3;21,17;0;0;250,0
06:57:02.874;0,0;0,0;3;21,17;0;0;250,0
06:57:03.874;0,0;0,0;3;21,17;0;0;250,0
06:57:04.840;0,0;0,0;3;21,17;0;0;250,0
06:57:05.864;0,0;0,0;3;21,17;0;0;250,0
06:57:06.818;0,0;0,0;4;21,17;0;0;250,0
06:57:07.897;0,0;0,0;4;21,19;0;0;250,0
06:57:08.867;0,0;0,0;4;21,19;0;0;250,0
06:57:09.883;0,0;0,0;4;21,19;0;0;250,0
06:57:10.844;0,0;0,0;4;21,22;0;0;250,0
06:57:11.835;0,0;0,0;2;21,25;0;0;250,0
06:57:12.877;0,0;0,0;3;21,25;0;0;250,0
06:57:13.825;0,0;0,0;3;21,25;0;0;250,0
06:57:14.847;0,0;0,0;3;21,25;0;0;250,0
06:57:15.871;0,0;0,0;3;21,25;0;0;250,0
06:57:16.853;0,0;0,0;3;21,25;0;0;250,0
06:57:17.836;0,0;0,0;3;21,25;0;0;250,0
06:57:18.808;0,0;0,0;3;21,25;0;0;250,0
06:57:19.833;0,0;0,0;3;21,25;0;0;250,0
06:57:20.826;0,0;0,0;3;21,25;0;0;250,0
06:57:21.871;0,0;0,0;3;21,25;0;0;250,0
06:57:22.855;0,0;0,0;3;21,33;0;0;250,0
06:57:23.879;0,0;0,0;3;21,33;0;0;250,0
06:57:24.822;0,0;0,0;3;21,33;0;0;250,0
06:57:25.807;0,0;0,0;3;21,33;0;0;250,0
06:57:26.847;0,0;0,0;3;21,33;0;0;250,0
06:57:27.827;0,0;0,0;3;21,33;0;0;250,0
06:57:28.871;0,0;0,0;3;21,33;0;0;250,0
06:57:29.847;0,0;0,0;3;21,33;0;0;250,0
06:57:30.897;0,0;0,0;3;21,33;0;0;250,0
