Data e Hora,Direção,Hex,ASCII,Nota
08:03:11.373,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DA 0A B8 27 F0 FF 00 00 0A 00 53 0D 90 16 00 00 C2 18 05 A2 3A 8F E7,,
08:03:11.437,EQP_TO_SOF,36 5F 0B,,
08:03:12.314,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:12.371,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DA 0A B8 27 0E 00 00 00 0A 00 54 0D 90 16 00 00 C2 18 05 A2 4B 8F,,
08:03:12.422,EQP_TO_SOF,E7 36 90 09,,
08:03:13.338,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:13.390,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DA 0A B8 27 0E 00 00 00 0A 00 54 0D 90 16 00 00 BD 18,,
08:03:13.452,EQP_TO_SOF,03 A2 33 8F F2 36 7C 09,,
08:03:14.320,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:14.375,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DA 0A B8 27 16 00 00 00 0A 00 54 0D 90 16 00 00 BB 18 01 A2 33,,
08:03:14.430,EQP_TO_SOF,8F E4 36 72 09,,
08:03:15.335,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:15.393,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DA 0A B8 27 16 00 00 00 0A 00 56 0D 90 16 00 00 C0 18 11 A2 3F 8F E6,,
08:03:15.459,EQP_TO_SOF,36 97 09,,
08:03:16.342,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:16.399,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DB 0A B8 27 F0 FF 00 00 0A 00 57 0D 90 16 00 00 C3 18 11 A2 51 8F DF,,
08:03:16.456,EQP_TO_SOF,36 80 0B,,
08:03:17.341,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:17.405,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DC 0A B8 27 F0 FF 00 00 0A 00 57 0D 90 16 00 00 BD 18 15 A2 69 8F E1 36 99 0B,,
08:03:18.338,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:18.397,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DC 0A B8 27 0E 00 00 00 0A 00 58 0D 90 16 00 00 BD 18 24 A2 57 8F E1 36 B6,,
08:03:18.455,EQP_TO_SOF,09,,
08:03:19.325,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:19.382,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DC 0A B8 27 0E 00 00 00 0A 00 5A 0D 90 16 00 00 BF 18 24 A2 5B 8F,,
08:03:19.440,EQP_TO_SOF,E6 36 C3 09,,
08:03:20.324,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:20.379,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DC 0A B8 27 16 00 00 00 0A 00 5B 0D 90 16 00 00 BD 18 31 A2 5B,,
08:03:20.438,EQP_TO_SOF,8F E9 36 DA 09,,
08:03:21.300,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:21.349,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DD 0A B8 27 16 00 00 00 0A 00 5B 0D 90 16 00 00 BC,,
08:03:21.405,EQP_TO_SOF,18 33 A2 62 8F DE 36 D8 09,,
08:03:22.344,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:22.402,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 DE 0A B8 27 F0 FF 00 00 0A 00 5B 0D 90 16 00 00 BD 18 33 A2 60 8F E2,,
08:03:22.458,EQP_TO_SOF,36 B5 0B,,
08:03:23.319,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:23.377,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E0 0A B8 27 F0 FF 00 00 0A 00 5B 0D 90 16 00 00 C0 18 38 A2 51 8F E5 36,,
08:03:23.435,EQP_TO_SOF,B3 0B,,
08:03:24.326,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:24.377,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E0 0A B8 27 0E 00 00 00 0A 00 5C 0D 90 16 00 00 C0 18,,
08:03:24.442,EQP_TO_SOF,2F A2 3A 8F E5 36 B3 09,,
08:03:25.323,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:25.380,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E0 0A B8 27 0E 00 00 00 0A 00 5C 0D 90 16 00 00 BD 18 1B A2 4C 8F E9,,
08:03:25.438,EQP_TO_SOF,36 B2 09,,
08:03:26.353,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:26.419,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E0 0A B8 27 16 00 00 00 0A 00 5D 0D 90 16 00 00 C2 18 2D A2 4C 8F EB 36 D4 09,,
08:03:27.340,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:27.396,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E0 0A B8 27 16 00 00 00 0A 00 5E 0D 90 16 00 00 C4 18 2D A2 2A 8F,,
08:03:27.453,EQP_TO_SOF,E9 36 B3 09,,
08:03:28.334,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:28.391,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E0 0A B8 27 F0 FF 00 00 0B 00 5F 0D 90 16 00 00 C2 18 2D A2 26 8F,,
08:03:28.449,EQP_TO_SOF,EC 36 8A 0B,,
08:03:29.335,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:29.390,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E0 0A B8 27 F0 FF 00 00 0B 00 60 0D 90 16 00 00 C1 18 2E A2 38,,
08:03:29.448,EQP_TO_SOF,8F E4 36 96 0B,,
08:03:30.362,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:30.426,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E0 0A B8 27 0E 00 00 00 0B 00 61 0D 90 16 00 00 C1 18 3C A2 3B 8F E4 36 C7 09,,
08:03:31.329,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:31.402,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E0 0A B8 27 0E 00 00 00 0B 00 61 0D 90 16 00 00 BD 18 3B A2 3D 8F E2 36 C2 09,,
08:03:32.306,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:32.331,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00,,
08:03:32.387,EQP_TO_SOF,45 08 FF FF 00 00 C4 09 E0 0A B8 27 16 00 00 00 0B 00 61 0D 90 16 00 00 BE 18 31 A2 3D 8F E2 36 C1 09,,
08:03:33.349,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:33.413,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E0 0A B8 27 16 00 00 00 0B 00 62 0D 90 16 00 00 C1 18 37 A2 26 8F E4 36 B6 09,,
08:03:34.322,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:34.385,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E1 0A B8 27 F0 FF 00 00 0B 00 63 0D 90 16 00 00 BB 18 37 A2 29 8F E9 36 93 0B,,
08:03:35.352,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:35.417,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E3 0A B7 27 F0 FF 00 00 0B 00 64 0D 90 16 00 00 BA 18 2E A2 18 8F E9 36 79 0B,,
08:03:36.342,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:36.394,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E3 0A B7 27 0E 00 00 00 0B 00 64 0D 90 16 00 00 BA 18,,
08:03:36.452,EQP_TO_SOF,31 A2 08 8F E9 36 8B 09,,
08:03:37.323,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:37.376,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E3 0A B7 27 0E 00 00 00 0B 00 65 0D 90 16 00 00 BD 18,,
08:03:37.433,EQP_TO_SOF,30 A2 05 8F E8 36 8A 09,,
08:03:38.353,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:38.410,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E3 0A B7 27 16 00 00 00 0B 00 65 0D 90 16 00 00 BC 18 25 A2 05 8F E6,,
08:03:38.468,EQP_TO_SOF,36 84 09,,
08:03:39.340,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:39.403,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E3 0A B7 27 16 00 00 00 0B 00 66 0D 90 16 00 00 C0 18 34 A2 0A 8F E8 36 9F 09,,
08:03:40.346,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:40.396,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E3 0A B7 27 F0 FF 00 00 0C 00 66 0D 90 16 00 00 C0,,
08:03:40.454,EQP_TO_SOF,18 34 A2 05 8F ED 36 79 0B,,
08:03:41.335,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:41.391,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E3 0A B7 27 F0 FF 00 00 0C 00 67 0D 90 16 00 00 BD 18 35 A2 04,,
08:03:41.448,EQP_TO_SOF,8F E9 36 73 0B,,
08:03:42.324,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:42.379,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E4 0A B7 27 0E 00 00 00 0C 00 68 0D 90 16 00 00 BD 18 2E A2 FA,,
08:03:42.434,EQP_TO_SOF,8E E9 36 82 0A,,
08:03:43.322,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:43.372,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E5 0A B7 27 0E 00 00 00 0C 00 6A 0D 90 16 00 00,,
08:03:43.422,EQP_TO_SOF,BC 18 2E A2 E4 8E EB 36 70 0A,,
08:03:44.302,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:44.359,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E5 0A B7 27 16 00 00 00 0C 00 6A 0D 90 16 00 00 BA 18 2B A2 E4 8E F0,,
08:03:44.424,EQP_TO_SOF,36 78 0A,,
08:03:45.318,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:45.384,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E5 0A B7 27 16 00 00 00 0C 00 6B 0D 90 16 00 00 BD 18 2D A2 DD 8E E8 36 6F 0A,,
08:03:46.350,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:46.406,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E5 0A B7 27 F0 FF 00 00 0C 00 6C 0D 90 16 00 00 BF 18 2D A2 D8 8E EB,,
08:03:46.463,EQP_TO_SOF,36 49 0C,,
08:03:47.346,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:47.401,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E5 0A B7 27 F0 FF 00 00 0C 00 6D 0D 90 16 00 00 C1 18 36 A2 C9,,
08:03:47.452,EQP_TO_SOF,8E EA 36 45 0C,,
08:03:48.316,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:48.382,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E5 0A B7 27 0E 00 00 00 0C 00 6D 0D 90 16 00 00 C1 18 3D A2 CF 8E EA 36 71 0A,,
08:03:49.345,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:49.401,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E5 0A B7 27 0E 00 00 00 0C 00 6E 0D 90 16 00 00 C4 18 34 A2 CB 8E,,
08:03:49.467,EQP_TO_SOF,EC 36 6A 0A,,
08:03:50.340,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:50.402,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E5 0A B7 27 16 00 00 00 0C 00 6E 0D 90 16 00 00 BA 18 37 A2 CB 8E EC 36 6B 0A,,
08:03:51.338,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:51.380,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E6 0A B7 27 16 00 00 00,,
08:03:51.437,EQP_TO_SOF,0C 00 6F 0D 90 16 00 00 BE 18 36 A2 AE 8E EA 36 51 0A,,
08:03:52.300,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:52.365,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E7 0A B7 27 F0 FF 00 00 0C 00 70 0D 90 16 00 00 C0 18 36 A2 C4 8E E5 36 3F 0C,,
08:03:53.334,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:53.393,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E8 0A B7 27 F0 FF 00 00 0D 00 71 0D 90 16 00 00 C0 18 2D A2 B6 8E F0 36,,
08:03:53.443,EQP_TO_SOF,36 0C,,
08:03:54.329,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:54.386,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E9 0A B7 27 0E 00 00 00 0D 00 72 0D 90 16 00 00 C0 18 31 A2 AA 8E F0,,
08:03:54.449,EQP_TO_SOF,36 4F 0A,,
08:03:55.363,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:55.418,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E9 0A B7 27 0E 00 00 00 0D 00 73 0D 90 16 00 00 C4 18 2D A2 A4,,
08:03:55.481,EQP_TO_SOF,8E EA 36 44 0A,,
08:03:56.344,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:56.400,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 E9 0A B7 27 16 00 00 00 0D 00 73 0D 90 16 00 00 CA 18 30 A2 A4,,
08:03:56.458,EQP_TO_SOF,8E EA 36 55 0A,,
08:03:57.306,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:57.363,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 EA 0A B7 27 16 00 00 00 0D 00 73 0D 90 16 00 00 CB 18 29 A2 B0 8E EE,,
08:03:57.418,EQP_TO_SOF,36 60 0A,,
08:03:58.338,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:58.403,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 EB 0A B7 27 F0 FF 00 00 0D 00 73 0D 90 16 00 00 C6 18 29 A2 A7 8E E3 36 21 0C,,
08:03:59.314,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:03:59.369,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 EC 0A B7 27 F0 FF 00 00 0D 00 73 0D 90 16 00 00 C5 18 2B A2,,
08:03:59.425,EQP_TO_SOF,B0 8E F2 36 3B 0C,,
08:04:00.308,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:00.366,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 EC 0A B7 27 0E 00 00 00 0D 00 74 0D 90 16 00 00 C5 18 2E A2 AB 8E F2 36,,
08:04:00.416,EQP_TO_SOF,59 0A,,
08:04:01.321,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:01.379,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 EC 0A B7 27 0E 00 00 00 0D 00 75 0D 90 16 00 00 C7 18 2B A2 B0 8E ED 36,,
08:04:01.436,EQP_TO_SOF,59 0A,,
08:04:02.333,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:02.391,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 EC 0A B7 27 16 00 00 00 0D 00 76 0D 90 16 00 00 C4 18 2E A2 B0 8E E0,,
08:04:02.455,EQP_TO_SOF,36 55 0A,,
08:04:03.340,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:03.372,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 45 08 FF FF 00 00 C4,,
08:04:03.429,EQP_TO_SOF,09 ED 0A B7 27 16 00 00 00 0D 00 77 0D 90 16 00 00 CD 18 24 A2 9E 8E E8 36 4D 0A,,
08:04:04.352,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:04.393,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 EE 0A B7 27 F0 FF 00,,
08:04:04.449,EQP_TO_SOF,00 0D 00 78 0D 90 16 00 00 CE 18 24 A2 9F 8E EB 36 2C 0C,,
08:04:05.338,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:05.384,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 EE 0A B7 27 F0 FF 00 00 0D 00 78 0D,,
08:04:05.443,EQP_TO_SOF,90 16 00 00 CB 18 22 A2 9B 8E E9 36 21 0C,,
08:04:06.353,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:06.408,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 EE 0A B7 27 0E 00 00 00 0D 00 79 0D 90 16 00 00 CB 18 2E A2 99 8E,,
08:04:06.465,EQP_TO_SOF,E9 36 4B 0A,,
08:04:07.319,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:07.377,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 EE 0A B7 27 0E 00 00 00 0D 00 79 0D 90 16 00 00 C9 18 27 A2 98 8E E7,,
08:04:07.433,EQP_TO_SOF,36 3F 0A,,
08:04:08.334,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:08.390,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 45 08 FF FF 00 00 C4 09 EE 0A B7 27 16 00 00 00 0D 00 79 0D 90 16 00 00 C5 18 26 A2 98,,
08:04:08.447,EQP_TO_SOF,8E E9 36 44 0A,,
08:04:09.310,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:09.365,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 4C 08 FF FF 00 00 C4 09 EE 0A B7 27 16 00 00 00 0D 00 79 0D 90 16 00 00 C6 18 20 A2,,
08:04:09.423,EQP_TO_SOF,7D 8E EF 36 31 0A,,
08:04:10.369,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:10.423,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 4C 08 FF FF 00 00 C4 09 EF 0A B7 27 F0 FF 00 00 0D 00 79 0D 90 16 00 00 C9 18 20 A2,,
08:04:10.482,EQP_TO_SOF,7E 8E F1 36 11 0C,,
08:04:11.315,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:11.373,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 4C 08 FF FF 00 00 C4 09 F1 0A B7 27 F0 FF 00 00 0D 00 7A 0D 90 16 00 00 CB 18 28 A2 76 8E EA,,
08:04:11.430,EQP_TO_SOF,36 10 0C,,
08:04:12.299,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:12.364,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 4C 08 FF FF 00 00 C4 09 F2 0A B7 27 0E 00 00 00 0D 00 7B 0D 90 16 00 00 CB 18 28 A2 6E 8E EA 36 29 0A,,
08:04:13.335,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:13.391,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 4C 08 FF FF 00 00 C4 09 F2 0A B7 27 0E 00 00 00 0D 00 7C 0D 90 16 00 00 CB 18 2C A2 6B,,
08:04:13.448,EQP_TO_SOF,8E EF 36 30 0A,,
08:04:14.322,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:14.379,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 4C 08 FF FF 00 00 C4 09 F2 0A B7 27 16 00 00 00 0D 00 7C 0D 90 16 00 00 D0 18 34 A2 6B 8E,,
08:04:14.441,EQP_TO_SOF,EB 36 41 0A,,
08:04:15.322,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:15.388,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 4C 08 FF FF 00 00 C4 09 F2 0A B7 27 16 00 00 00 0D 00 7E 0D 90 16 00 00 CC 18 28 A2 81 8E EB 36 49 0A,,
08:04:16.313,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:16.363,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 4C 08 FF FF 00 00 C4 09 F2 0A B7 27 F0 FF 00 00 0D 00 7F 0D 90 16 00 00 CD,,
08:04:16.422,EQP_TO_SOF,18 28 A2 7E 8E EF 36 25 0C,,
08:04:17.334,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:17.392,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 4C 08 FF FF 00 00 C4 09 F2 0A B7 27 F0 FF 00 00 0D 00 7F 0D 90 16 00 00 CA 18 2A A2 6D 8E F1 36,,
08:04:17.448,EQP_TO_SOF,15 0C,,
08:04:18.333,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:18.390,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 4C 08 FF FF 00 00 C4 09 F2 0A B7 27 0E 00 00 00 0D 00 7F 0D 90 16 00 00 CA 18 23 A2 68 8E F1,,
08:04:18.455,EQP_TO_SOF,36 28 0A,,
08:04:19.329,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:04:19.354,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00,,
