Data e Hora,Direção,Hex,ASCII,Nota
08:00:34.401,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B2 0A B7 27 F0 FF 00 00 01 00 E0 0C 90 16 00 00 E1 18 1F A1 AE 8C D9 36 48 0A,,
08:00:35.327,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:35.377,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B2 0A B7 27 F0 FF 00 00 01 00 E0 0C 90 16 00 00,,
08:00:35.434,EQP_TO_SOF,D7 18 2B A1 B5 8C D8 36 50 0A,,
08:00:36.356,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:36.413,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B2 0A B7 27 0D 00 00 00 01 00 E0 0C 90 16 00 00 D7 18 26 A1 C2 8C D8 36,,
08:00:36.468,EQP_TO_SOF,76 08,,
08:00:37.300,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:37.365,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B3 0A B7 27 0D 00 00 00 01 00 E0 0C 90 16 00 00 D3 18 34 A1 BD 8C D3 36 77 08,,
08:00:38.321,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:38.377,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B4 0A B7 27 15 00 00 00 01 00 E1 0C 90 16 00 00 D0 18 39 A1 BD 8C,,
08:00:38.435,EQP_TO_SOF,D6 36 86 08,,
08:00:39.322,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:39.379,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B5 0A B7 27 15 00 00 00 01 00 E3 0C 90 16 00 00 D1 18 37 A1 C8 8C D6,,
08:00:39.437,EQP_TO_SOF,36 93 08,,
08:00:40.337,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:40.387,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B5 0A B7 27 F0 FF 00 00 01 00 E5 0C 90 16 00 00,,
08:00:40.450,EQP_TO_SOF,D2 18 37 A1 B1 8C D3 36 56 0A,,
08:00:41.314,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:41.372,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B5 0A B7 27 F0 FF 00 00 01 00 E6 0C 90 16 00 00 D6 18 33 A1 CB 8C,,
08:00:41.438,EQP_TO_SOF,D1 36 6F 0A,,
08:00:42.345,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:42.407,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B5 0A B7 27 0D 00 00 00 01 00 E6 0C 90 16 00 00 D6 18 32 A1 C6 8C D1 36 87 08,,
08:00:43.308,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:43.366,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B6 0A B7 27 0D 00 00 00 01 00 E6 0C 90 16 00 00 D6 18 33 A1 A0 8C CF,,
08:00:43.430,EQP_TO_SOF,36 61 08,,
08:00:44.331,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:44.386,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B6 0A B7 27 15 00 00 00 01 00 E6 0C 90 16 00 00 D3 18 3B A1 A0,,
08:00:44.443,EQP_TO_SOF,8C D5 36 74 08,,
08:00:45.343,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:45.402,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B7 0A B7 27 15 00 00 00 01 00 E6 0C 90 16 00 00 D7 18 35 A1 9D 8C D0 36,,
08:00:45.452,EQP_TO_SOF,6B 08,,
08:00:46.332,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:46.383,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B8 0A B7 27 F0 FF 00 00 01 00 E6 0C 90 16 00 00 D7,,
08:00:46.441,EQP_TO_SOF,18 35 A1 9E 8C D0 36 47 0A,,
08:00:47.341,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:47.383,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B8 0A B7 27 F0 FF 00 00,,
08:00:47.440,EQP_TO_SOF,01 00 E7 0C 90 16 00 00 D7 18 32 A1 86 8C D3 36 30 0A,,
08:00:48.325,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:48.342,EQP_TO_SOF,03 06 14 00,,
08:00:48.398,EQP_TO_SOF,00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B8 0A B7 27 0D 00 00 00 01 00 E8 0C 90 16 00 00 D7 18 3F A1 85 8C D3 36 5B 08,,
08:00:49.322,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:49.386,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 B9 0A B7 27 0D 00 00 00 02 00 E9 0C 90 16 00 00 D4 18 37 A1 7C 8C D6 36 4D 08,,
08:00:50.308,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:50.358,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BA 0A B7 27 15 00 00 00 02 00 E9 0C 90 16 00 00,,
08:00:50.415,EQP_TO_SOF,D7 18 42 A1 7C 8C D7 36 65 08,,
08:00:51.306,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:51.357,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BB 0A B7 27 15 00 00 00 02 00 EA 0C 90 16 00 00 D7,,
08:00:51.416,EQP_TO_SOF,18 3C A1 7E 8C D2 36 5E 08,,
08:00:52.350,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:52.415,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BB 0A B7 27 F0 FF 00 00 02 00 EB 0C 90 16 00 00 D4 18 3C A1 6C 8C D9 36 2B 0A,,
08:00:53.340,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:53.394,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BB 0A B7 27 F0 FF 00 00 02 00 EC 0C 90 16 00 00 D5 18 3E A1,,
08:00:53.450,EQP_TO_SOF,70 8C D5 36 2F 0A,,
08:00:54.314,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:54.379,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BB 0A B7 27 0D 00 00 00 02 00 ED 0C 90 16 00 00 D5 18 39 A1 59 8C D5 36 32 08,,
08:00:55.347,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:55.405,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BB 0A B7 27 0D 00 00 00 02 00 EF 0C 90 16 00 00 D2 18 3E A1 4C 8C DD 36,,
08:00:55.463,EQP_TO_SOF,31 08,,
08:00:56.325,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:56.383,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BB 0A B7 27 15 00 00 00 02 00 EF 0C 90 16 00 00 D3 18 48 A1 4C 8C DC,,
08:00:56.440,EQP_TO_SOF,36 43 08,,
08:00:57.293,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:57.352,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BB 0A B7 27 15 00 00 00 02 00 EF 0C 90 16 00 00 D3 18 3F A1 48 8C D3 36,,
08:00:57.408,EQP_TO_SOF,2D 08,,
08:00:58.322,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:58.384,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BB 0A B7 27 F0 FF 00 00 02 00 F0 0C 90 16 00 00 CD 18 3F A1 3C 8C DF 36 02 0A,,
08:00:59.348,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:00:59.403,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BD 0A B7 27 F0 FF 00 00 02 00 F2 0C 90 16 00 00 CF 18 3E A1 45,,
08:00:59.460,EQP_TO_SOF,8C DC 36 0D 0A,,
08:01:00.329,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:00.386,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BE 0A B7 27 0D 00 00 00 02 00 F2 0C 90 16 00 00 CF 18 45 A1 45 8C,,
08:01:00.442,EQP_TO_SOF,DC 36 33 08,,
08:01:01.341,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:01.398,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 00 00 00 00 C4 09 BE 0A B7 27 0B 00 00 00 02 00 F2 0C 90 16 00 00 D0 18 41 A1 2C 8C DE,,
08:01:01.450,EQP_TO_SOF,36 17 08,,
08:01:02.341,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:02.399,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 37 08 00 00 00 00 C4 09 BE 0A B8 27 12 00 00 00 02 00 F3 0C 90 16 00 00 D2 18 3E A1 2C 8C DB 36,,
08:01:02.463,EQP_TO_SOF,1B 08,,
08:01:03.323,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:03.379,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 37 08 00 00 00 00 C4 09 BE 0A B8 27 12 00 00 00 02 00 F5 0C 90 16 00 00 D5 18 44 A1 29 8C,,
08:01:03.435,EQP_TO_SOF,DB 36 23 08,,
08:01:04.348,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:04.413,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 37 08 00 00 00 00 C4 09 BE 0A B8 27 F2 FF 00 00 02 00 F7 0C 90 16 00 00 D4 18 44 A1 21 8C DC 36 FC 09,,
08:01:05.342,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:05.398,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 37 08 FF FF 00 00 C4 09 BE 0A B8 27 F2 FF 00 00 02 00 F8 0C 90 16 00 00 CE 18 50 A1 2D,,
08:01:05.453,EQP_TO_SOF,8C D4 36 05 0C,,
08:01:06.313,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:06.370,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 37 08 FF FF 00 00 C4 09 BE 0A B8 27 0A 00 00 00 02 00 F9 0C 90 16 00 00 CE 18 55 A1 34 8C,,
08:01:06.427,EQP_TO_SOF,D4 36 2B 0A,,
08:01:07.349,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:07.399,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 37 08 FF FF 00 00 C4 09 BE 0A B8 27 0B 00 00 00 02 00 F9 0C 90 16 00 00,,
08:01:07.463,EQP_TO_SOF,CE 18 61 A1 2E 8C D8 36 36 0A,,
08:01:08.330,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:08.390,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 37 08 FF FF 00 00 C4 09 BE 0A B8 27 12 00 00 00 03 00 F9 0C 90 16 00 00 D2 18 62 A1 2E 8C D9 36 44 0A,,
08:01:09.325,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:09.385,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 37 08 FF FF 00 00 C4 09 BE 0A B8 27 15 00 00 00 03 00 F9 0C 90 16 00 00 C9 18 65 A1 38 8C DB 36,,
08:01:09.439,EQP_TO_SOF,4D 0A,,
08:01:10.352,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:10.410,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 37 08 FF FF 00 00 C4 09 BF 0A B8 27 F0 FF 00 00 03 00 FA 0C 90 16 00 00 CB 18 65 A1 42 8C DB 36,,
08:01:10.469,EQP_TO_SOF,35 0C,,
08:01:11.328,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:11.345,EQP_TO_SOF,03 06 14 00,,
08:01:11.402,EQP_TO_SOF,00 00 00 00 00 00 00 00 37 08 FF FF 00 00 C4 09 C0 0A B8 27 F0 FF 00 00 03 00 FB 0C 90 16 00 00 D1 18 59 A1 1E 8C DA 36 0C 0C,,
08:01:12.305,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:12.369,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 FF FF 00 00 C4 09 C1 0A B8 27 0D 00 00 00 03 00 FB 0C 90 16 00 00 D1 18 55 A1 10 8C DA 36 1A 0A,,
08:01:13.320,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:13.377,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 FF FF 00 00 C4 09 C1 0A B8 27 0D 00 00 00 03 00 FC 0C 90 16 00 00 CD 18 4D A1 1B 8C DD,,
08:01:13.443,EQP_TO_SOF,36 1D 0A,,
08:01:14.348,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:14.413,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 FF FF 00 00 C4 09 C1 0A B8 27 15 00 00 00 03 00 FD 0C 90 16 00 00 CB 18 5A A1 1B 8C DB 36 2F 0A,,
08:01:15.360,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:15.424,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 FF FF 00 00 C4 09 C1 0A B8 27 15 00 00 00 03 00 FF 0C 90 16 00 00 CD 18 51 A1 08 8C D6 36 12 0A,,
08:01:16.293,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:16.349,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 FF FF 00 00 C4 09 C1 0A B8 27 F0 FF 00 00 04 00 FF 0C 90 16 00 00 CC 18 51 A1 FD 8B,,
08:01:16.405,EQP_TO_SOF,D6 36 E0 0C,,
08:01:17.325,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:17.382,EQP_TO_SOF,03 06 14 00 00 00 FF FF 00 00 00 00 38 08 FF FF 00 00 C4 09 C1 0A B8 27 F0 FF 00 00 04 00 FF 0C 90 16 00 00 C8 18 5C A1 F1 8C DC,,
08:01:17.447,EQP_TO_SOF,36 E0 0E,,
08:01:18.305,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:18.363,EQP_TO_SOF,03 06 14 00 00 00 FF FF 00 00 00 00 38 08 FF FF 00 00 C4 09 C1 0A B8 27 0E 00 00 00 04 00 FF 0C 90 16 00 00 C8 18 5B A1 DB 8D DC,,
08:01:18.419,EQP_TO_SOF,36 E9 0C,,
08:01:19.323,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:19.387,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 FF FF 00 00 C4 09 C1 0A B8 27 0E 00 00 00 04 00 01 0D 90 16 00 00 CD 18 60 A1 C9 8E D5 36 E0 09,,
08:01:20.302,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:20.358,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 FF FF 00 00 C4 09 C1 0A B8 27 15 00 00 00 03 00 02 0D 90 16 00 00 D3 18 6E A1 C9 8E,,
08:01:20.414,EQP_TO_SOF,D9 36 FF 09,,
08:01:21.327,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:21.393,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 FF FF 00 00 C4 09 C1 0A B8 27 15 00 00 00 03 00 03 0D 90 16 00 00 C9 18 7A A1 D4 8F D5 36 0A 0A,,
08:01:22.294,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:22.350,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 FF FF 00 00 C4 09 C2 0A B8 27 F0 FF 00 00 04 00 04 0D 90 16 00 00 CB 18 7A A1 C6 90,,
08:01:22.413,EQP_TO_SOF,D8 36 DF 0B,,
08:01:23.329,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
08:01:23.384,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 38 08 FF FF 00 00 C4 09 C4 0A B7 27 F0 FF 00 00 04 00 05 0D 90 16 00 00 CD 18 7A A1 B8,,
08:01:23.440,EQP_TO_SOF,90 D5 36 D2 0B,,
08:01:24.318,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
