DataHora;CO_%;CO2_%;HC_ppm;O2_%;NOx_ppm;RPM;Temp_C
20:50:01.135;0,0;0,0;0;20,9;0;0;250,0
20:50:01.651;0,0;0,0;0;20,9;0;0;250,0
20:50:02.176;0,0;0,0;0;20,9;0;0;250,0
20:50:02.733;0,0;0,0;0;20,9;0;0;250,0
20:50:03.244;0,0;0,0;0;20,9;0;0;250,0
20:50:03.754;0,0;0,0;0;20,9;0;0;250,0
20:50:04.176;0,0;0,0;0;20,9;0;0;250,0
20:50:04.561;0,0;0,0;0;20,9;0;0;250,0
20:50:04.948;0,0;0,0;0;20,9;0;0;250,0
20:50:05.482;0,0;0,0;0;20,9;0;0;250,0
20:50:06.045;0,0;0,0;0;20,9;0;0;250,0
20:50:06.475;0,0;0,0;0;20,9;0;0;250,0
20:50:06.969;0,0;0,0;0;20,9;0;0;250,0
20:50:07.279;0,0;0,0;0;20,9;0;0;250,0
20:50:07.773;0,0;0,0;0;20,9;0;0;250,0
20:50:08.268;0,0;0,0;0;20,9;0;0;250,0
20:50:08.883;0,0;0,0;0;20,9;0;0;250,0
20:50:09.441;0,0;0,0;0;20,9;0;0;250,0
20:50:09.874;0,0;0,0;0;20,9;0;0;250,0
20:50:10.434;0,0;0,0;0;20,9;0;0;250,0
20:50:10.620;0,0;0,0;0;20,9;0;0;250,0
20:50:11.180;0,0;0,0;0;20,9;0;0;250,0
20:50:11.364;0,0;0,0;0;20,9;0;0;250,0
20:50:11.919;0,0;0,0;0;20,9;0;0;250,0
20:50:12.413;0,0;0,0;0;20,9;0;0;250,0
20:50:12.972;0,0;0,0;0;20,9;0;0;250,0
20:50:13.530;0,0;0,0;0;20,9;0;0;250,0
20:50:14.026;0,0;0,0;0;20,9;0;0;250,0
20:50:14.522;0,0;0,0;0;20,9;0;0;250,0
20:50:15.021;0,0;0,0;0;20,9;0;0;250,0
20:50:15.518;0,0;0,0;0;20,9;0;0;250,0
20:50:16.012;0,0;0,0;0;20,9;0;0;250,0
20:50:16.570;0,0;0,0;0;20,9;0;0;250,0
20:50:17.068;0,0;0,0;0;20,9;0;0;250,0
20:50:17.504;0,0;0,0;0;20,9;0;0;250,0
20:50:18.434;0,0;0,0;0;20,9;0;0;250,0
20:50:18.869;0,0;0,0;0;20,9;0;0;250,0
20:50:19.367;0,0;0,0;0;20,9;0;0;250,0
20:50:19.927;0,0;0,0;0;20,9;0;0;250,0
20:50:20.423;0,0;0,0;0;20,9;0;0;250,0
20:50:20.982;0,0;0,0;0;20,9;0;0;250,0
20:50:21.541;0,0;0,0;0;20,9;0;0;250,0
20:50:22.348;0,0;0,0;0;20,9;0;0;250,0
20:50:23.029;0,0;0,0;0;20,9;0;0;250,0
20:50:23.714;0,0;0,0;0;20,9;0;0;250,0
20:50:24.272;0,0;0,0;0;20,9;0;0;250,0
20:50:24.769;0,0;0,0;0;20,9;0;0;250,0
20:50:25.204;0,0;0,0;0;20,9;0;0;250,0
20:50:25.762;0,0;0,0;0;20,9;0;0;250,0
20:50:25.947;0,0;0,0;0;20,9;0;0;250,0
20:50:26.256;0,0;0,0;0;20,9;0;0;250,0
20:50:26.813;0,0;0,0;0;20,9;0;0;250,0
20:50:27.375;0,0;0,0;0;20,9;0;0;250,0
20:50:27.874;0,0;0,0;0;20,9;0;0;250,0
20:50:28.365;0,0;0,0;0;20,9;0;0;250,0
20:50:28.923;0,0;0,0;0;20,9;0;0;250,0
20:50:29.421;0,0;0,0;0;20,9;0;0;250,0
20:50:30.351;0,0;0,0;0;20,9;0;0;250,0
20:50:30.853;0,0;0,0;0;20,9;0;0;250,0
20:50:31.283;0,0;0,0;0;20,9;0;0;250,0
20:50:31.779;0,0;0,0;0;20,9;0;0;250,0
20:50:32.274;0,0;0,0;0;20,9;0;0;250,0
20:50:32.767;0,0;0,0;0;20,9;0;0;250,0
20:50:33.264;0,0;0,0;0;20,9;0;0;250,0
20:50:33.513;0,0;0,0;0;20,9;0;0;250,0
20:50:34.069;0,0;0,0;0;20,9;0;0;250,0
20:50:34.564;0,0;0,0;0;20,9;0;0;250,0
20:50:35.060;0,0;0,0;0;20,9;0;0;250,0
20:50:35.495;0,0;0,0;0;20,9;0;0;250,0
20:50:35.994;0,0;0,0;0;20,9;0;0;250,0
20:50:36.491;0,0;0,0;0;20,9;0;0;250,0
20:50:37.044;0,0;0,0;0;20,9;0;0;250,0
20:50:37.291;0,0;0,0;0;20,9;0;0;250,0
20:50:37.785;0,0;0,0;0;20,9;0;0;250,0
20:50:38.343;0,0;0,0;1;20,9;0;0;250,0
20:50:38.840;0,0;0,0;1;20,9;0;0;250,0
20:50:39.399;0,0;0,0;1;20,9;0;0;250,0
20:50:39.895;0,0;0,0;1;20,9;0;0;250,0
20:50:40.395;0,0;0,0;1;20,9;0;0;250,0
20:50:40.894;0,0;0,0;1;20,9;0;0;250,0
20:50:41.081;0,0;0,0;1;20,9;0;0;250,0
20:50:41.455;0,0;0,0;1;20,9;0;0;250,0
20:50:42.072;0,0;0,0;1;20,9;0;0;250,0
20:50:42.758;0,0;0,0;1;20,9;0;0;250,0
20:50:43.565;0,0;0,0;1;20,9;0;0;250,0
20:50:44.125;0,0;0,0;1;20,9;0;0;250,0
20:50:44.935;0,0;0,0;1;20,9;0;0;250,0
20:50:45.647;0,0;0,0;1;20,9;0;0;250,0
20:50:46.089;0,0;0,0;1;20,9;0;0;250,0
20:50:46.480;0,0;0,0;1;20,9;0;0;250,0
20:50:46.871;0,0;0,0;1;20,9;0;0;250,0
20:50:47.364;0,0;0,0;1;20,9;0;0;250,0
20:50:47.914;0,0;0,0;1;20,9;0;0;250,0
20:50:48.419;0,0;0,0;1;20,9;0;0;250,0
20:50:48.971;0,0;0,0;1;20,9;0;0;250,0
20:50:49.473;0,0;0,0;1;20,9;0;0;250,0
20:50:49.872;0,0;0,0;1;20,9;0;0;250,0
20:50:50.406;0,0;0,0;1;20,9;0;0;250,0
20:50:50.913;0,0;0,0;1;20,9;0;0;250,0
20:50:51.296;0,0;0,0;1;20,9;0;0;250,0
20:50:51.564;0,0;0,0;1;20,9;0;0;250,0
20:50:51.954;0,0;0,0;1;20,9;0;0;250,0
20:50:52.225;0,0;0,0;1;20,9;0;0;250,0
20:50:52.623;0,0;0,0;1;20,9;0;0;250,0
20:50:52.788;0,0;0,0;1;20,9;0;0;250,0
20:50:53.064;0,0;0,0;1;20,9;0;0;250,0
20:50:53.455;0,0;0,0;1;20,9;0;0;250,0
20:50:53.846;0,0;0,0;1;20,9;0;0;250,0
20:50:54.187;0,0;0,0;1;20,9;0;0;250,0
20:50:54.466;0,0;0,0;1;20,9;0;0;250,0
20:50:54.864;0,0;0,0;1;20,9;0;0;250,0
20:50:55.206;0,0;0,0;1;20,9;0;0;250,0
20:50:55.423;0,0;0,0;1;20,9;0;0;250,0
20:50:55.705;0,0;0,0;1;20,9;0;0;250,0
20:50:56.045;0,0;0,0;1;20,9;0;0;250,0
20:50:56.330;0,0;0,0;1;20,9;0;0;250,0
20:50:56.714;0,0;0,0;1;20,9;0;0;250,0
20:50:57.045;0,0;0,0;1;20,9;0;0;250,0
20:50:57.395;0,0;0,0;1;20,9;0;0;250,0
20:50:57.732;0,0;0,0;1;20,9;0;0;250,0
20:50:58.396;0,0;0,0;1;20,9;0;0;250,0
20:50:58.887;0,0;0,0;1;20,9;0;0;250,0
20:50:59.388;0,0;0,0;1;20,9;0;0;250,0
20:50:59.822;0,0;0,0;1;20,9;0;0;250,0
20:51:00.321;0,0;0,0;1;20,9;0;0;250,0
20:51:00.822;0,0;0,0;1;20,9;0;0;250,0
20:51:00.986;0,0;0,0;1;20,9;0;0;250,0
20:51:01.373;0,0;0,0;1;20,9;0;0;250,0
20:51:01.871;0,0;0,0;1;20,9;0;0;250,0
20:51:02.413;0,0;0,0;1;20,9;0;0;250,0
20:51:02.913;0,0;0,0;1;20,9;0;0;250,0
20:51:03.524;0,0;0,0;1;20,9;0;0;250,0
20:51:04.136;0,0;0,0;1;20,9;0;0;250,0
20:51:04.695;0,0;0,0;1;20,9;0;0;250,0
20:51:05.156;0,0;0,0;1;20,9;0;0;250,0
20:51:05.595;0,0;0,0;1;20,9;0;0;250,0
20:51:05.987;0,0;0,0;1;20,9;0;0;250,0
20:51:06.324;0,0;0,0;1;20,9;0;0;250,0
20:51:06.655;0,0;0,0;1;20,9;0;0;250,0
20:51:07.137;0,0;0,0;1;20,9;0;0;250,0
20:51:07.655;0,0;0,0;1;20,9;0;0;250,0
20:51:07.987;0,0;0,0;1;20,9;0;0;250,0
20:51:08.319;0,0;0,0;1;20,9;0;0;250,0
20:51:08.479;0,0;0,0;1;20,9;0;0;250,0
20:51:08.754;0,0;0,0;1;20,9;0;0;250,0
20:51:09.145;0,0;0,0;1;20,9;0;0;250,0
20:51:09.470;0,0;0,0;1;20,9;0;0;250,0
20:51:09.855;0,0;0,0;1;20,9;0;0;250,0
20:51:10.255;0,0;0,0;1;20,9;0;0;250,0
20:51:10.420;0,0;0,0;1;20,9;0;0;250,0
20:51:10.915;0,0;0,0;1;20,9;0;0;250,0
20:51:11.305;0,0;0,0;1;20,9;0;0;250,0
20:51:11.644;0,0;0,0;1;20,9;0;0;250,0
20:51:12.029;0,0;0,0;1;20,9;0;0;250,0
20:51:12.405;0,0;0,0;1;20,9;0;0;250,0
20:51:12.804;0,0;0,0;1;20,9;0;0;250,0
20:51:13.145;0,0;0,0;1;20,9;0;0;250,0
20:51:13.436;0,0;0,0;1;20,9;0;0;250,0
20:51:13.727;0,0;0,0;1;20,9;0;0;250,0
20:51:13.945;0,0;0,0;1;20,9;0;0;250,0
20:51:14.278;0,0;0,0;1;20,9;0;0;250,0
20:51:14.677;0,0;0,0;1;20,9;0;0;250,0
20:51:15.004;0,0;0,0;1;20,9;0;0;250,0
20:51:15.303;0,0;0,0;1;20,9;0;0;250,0
20:51:15.686;0,0;0,0;1;20,9;0;0;250,0
20:51:16.026;0,0;0,0;1;20,9;0;0;250,0
20:51:16.362;0,0;0,0;1;20,9;0;0;250,0
20:51:16.646;0,0;0,0;1;20,9;0;0;250,0
20:51:16.976;0,0;0,0;1;20,9;0;0;250,0
20:51:17.354;0,0;0,0;1;20,9;0;0;250,0
20:51:17.737;0,0;0,0;1;20,9;0;0;250,0
20:51:18.019;0,0;0,0;1;20,9;0;0;250,0
20:51:18.405;0,0;0,0;1;20,9;0;0;250,0
20:51:18.692;0,0;0,0;1;20,9;0;0;250,0
20:51:19.103;0,0;0,0;1;20,9;0;0;250,0
20:51:19.876;0,0;0,0;1;20,9;0;0;250,0
20:51:20.255;0,0;0,0;1;20,9;0;0;250,0
20:51:20.811;0,0;0,0;1;20,9;0;0;250,0
20:51:21.321;0,0;0,0;1;20,9;0;0;250,0
20:51:21.687;0,0;0,0;1;20,9;0;0;250,0
20:51:22.022;0,0;0,0;1;20,9;0;0;250,0
20:51:22.415;0,0;0,0;1;20,9;0;0;250,0
20:51:22.653;0,0;0,0;1;20,9;0;0;250,0
20:51:23.045;0,0;0,0;1;20,9;0;0;250,0
20:51:23.369;0,0;0,0;1;20,9;0;0;250,0
20:51:23.765;0,0;0,0;1;20,9;0;0;250,0
20:51:24.144;0,0;0,0;1;20,9;0;0;250,0
20:51:24.528;0,0;0,0;1;20,9;0;0;250,0
20:51:24.927;0,0;0,0;1;20,9;0;0;250,0
20:51:25.428;0,0;0,0;1;20,9;0;0;250,0
20:51:25.713;0,0;0,0;1;20,9;0;0;250,0
20:51:26.154;0,0;0,0;1;20,9;0;0;250,0
20:51:26.545;0,0;0,0;1;20,9;0;0;250,0
20:51:26.936;0,0;0,0;1;20,9;0;0;250,0
20:51:27.279;0,0;0,0;1;20,9;0;0;250,0
20:51:27.604;0,0;0,0;0;20,9;0;0;250,0
20:51:28.028;0,0;0,0;0;20,9;0;0;250,0
20:51:28.305;0,0;0,0;0;20,9;0;0;250,0
20:51:28.686;0,0;0,0;0;20,9;0;0;250,0
20:51:29.077;0,0;0,0;0;20,9;0;0;250,0
20:51:29.519;0,0;0,0;0;20,9;0;0;250,0
20:51:29.916;0,0;0,0;0;20,9;0;0;250,0
20:51:30.236;0,0;0,0;0;20,9;0;0;250,0
20:51:30.627;0,0;0,0;0;20,9;0;0;250,0
20:51:30.969;0,0;0,0;0;20,9;0;0;250,0
20:51:31.182;0,0;0,0;0;20,9;0;0;250,0
20:51:31.570;0,0;0,0;0;20,9;0;0;250,0
20:51:31.911;0,0;0,0;0;20,9;0;0;250,0
20:51:32.295;0,0;0,0;0;20,9;0;0;250,0
20:51:32.686;0,0;0,0;0;20,9;0;0;250,0
20:51:33.127;0,0;0,0;0;20,9;0;0;250,0
20:51:33.455;0,0;0,0;0;20,9;0;0;250,0
20:51:33.905;0,0;0,0;0;20,9;0;0;250,0
20:51:34.078;0,0;0,0;0;20,9;0;0;250,0
20:51:34.397;0,0;0,0;0;20,9;0;0;250,0
20:51:34.837;0,0;0,0;0;20,9;0;0;250,0
20:51:35.169;0,0;0,0;0;20,9;0;0;250,0
20:51:35.577;0,0;0,0;0;20,9;0;0;250,0
20:51:35.911;0,0;0,0;0;20,9;0;0;250,0
20:51:36.303;0,0;0,0;0;20,9;0;0;250,0
20:51:36.736;0,0;0,0;0;20,9;0;0;250,0
20:51:36.906;0,0;0,0;0;20,9;0;0;250,0
20:51:37.477;0,0;0,0;0;20,9;0;0;250,0
20:51:37.979;0,0;0,0;0;20,9;0;0;250,0
20:51:38.436;0,0;0,0;0;20,9;0;0;250,0
20:51:38.945;0,0;0,0;0;20,9;0;0;250,0
20:51:39.405;0,0;0,0;0;20,9;0;0;250,0
20:51:39.955;0,0;0,0;0;20,9;0;0;250,0
20:51:40.403;0,0;0,0;0;20,9;0;0;250,0
20:51:40.628;0,0;0,0;0;20,9;0;0;250,0
20:51:41.028;0,0;0,0;0;20,9;0;0;250,0
20:51:41.480;0,0;0,0;0;20,9;0;0;250,0
20:51:41.878;0,0;0,0;0;20,9;0;0;250,0
20:51:42.286;0,0;0,0;0;20,9;0;0;250,0
20:51:42.677;0,0;0,0;0;20,9;0;0;250,0
20:51:43.087;0,0;0,0;0;20,9;0;0;250,0
20:51:43.477;0,0;0,0;0;20,9;0;0;250,0
20:51:43.711;0,0;0,0;0;20,9;0;0;250,0
20:51:43.994;0,0;0,0;0;20,9;0;0;250,0
20:51:44.428;0,0;0,0;0;20,9;0;0;250,0
20:51:44.819;0,0;0,0;0;20,9;0;0;250,0
20:51:45.205;0,0;0,0;0;20,9;0;0;250,0
20:51:45.602;0,0;0,0;0;20,9;0;0;250,0
20:51:45.993;0,0;0,0;0;20,9;0;0;250,0
20:51:46.394;0,0;0,0;0;20,9;0;0;250,0
20:51:46.562;0,0;0,0;0;20,9;0;0;250,0
20:51:46.955;0,0;0,0;0;20,9;0;0;250,0
20:51:47.344;0,0;0,0;0;20,9;0;0;250,0
20:51:47.744;0,0;0,0;0;20,9;0;0;250,0
20:51:48.136;0,0;0,0;0;20,9;0;0;250,0
20:51:48.556;0,0;0,0;0;20,9;0;0;250,0
20:51:48.945;0,0;0,0;0;20,9;0;0;250,0
20:51:49.353;0,0;0,0;0;20,9;0;0;250,0
20:51:49.513;0,0;0,0;0;20,9;0;0;250,0
20:51:49.811;0,0;0,0;0;20,9;0;0;250,0
20:51:50.266;0,0;0,0;0;20,9;0;0;250,0
20:51:50.719;0,0;0,0;0;20,9;0;0;250,0
20:51:51.069;0,0;0,0;0;20,9;0;0;250,0
20:51:51.461;0,0;0,0;0;20,9;0;0;250,0
20:51:51.861;0,0;0,0;0;20,9;0;0;250,0
20:51:52.194;0,0;0,0;0;20,9;0;0;250,0
20:51:52.977;0,0;0,0;0;20,9;0;0;250,0
20:51:53.387;0,0;0,0;0;20,9;0;0;250,0
20:51:53.778;0,0;0,0;0;20,9;0;0;250,0
20:51:54.169;0,0;0,0;0;20,9;0;0;250,0
20:51:54.565;0,0;0,0;0;20,9;0;0;250,0
20:51:55.004;0,0;0,0;0;20,9;0;0;250,0
20:51:55.511;0,0;0,0;0;20,9;0;0;250,0
20:51:56.086;0,0;0,0;0;20,9;0;0;250,0
20:51:56.637;0,0;0,0;0;20,9;0;0;250,0
20:51:57.255;0,0;0,0;1;20,9;0;0;250,0
20:51:57.777;0,0;0,0;1;20,9;0;0;250,0
20:51:58.227;0,0;0,0;1;20,9;0;0;250,0
20:51:58.627;0,0;0,0;1;20,9;0;0;250,0
20:51:59.042;0,0;0,0;1;20,9;0;0;250,0
20:51:59.386;0,0;0,0;1;20,9;0;0;250,0
20:51:59.554;0,0;0,0;1;20,9;0;0;250,0
20:51:59.885;0,0;0,0;1;20,9;0;0;250,0
20:52:00.336;0,0;0,0;1;20,9;0;0;250,0
20:52:00.677;0,0;0,0;1;20,9;0;0;250,0
20:52:01.127;0,0;0,0;1;20,9;0;0;250,0
20:52:01.514;0,0;0,0;1;20,9;0;0;250,0
20:52:01.927;0,0;0,0;1;20,9;0;0;250,0
20:52:02.269;0,0;0,0;1;20,9;0;0;250,0
20:52:03.004;0,0;0,0;1;20,9;0;0;250,0
20:52:03.405;0,0;0,0;1;20,9;0;0;250,0
20:52:03.744;0,0;0,0;1;20,9;0;0;250,0
20:52:04.186;0,0;0,0;1;20,9;0;0;250,0
20:52:04.569;0,0;0,0;1;20,9;0;0;250,0
20:52:04.954;0,0;0,0;1;20,9;0;0;250,0
20:52:05.127;0,0;0,0;1;20,9;0;0;250,0
20:52:05.520;0,0;0,0;1;20,9;0;0;250,0
20:52:05.927;0,0;0,0;1;20,9;0;0;250,0
20:52:06.324;0,0;0,0;1;20,9;0;0;250,0
20:52:06.669;0,0;0,0;1;20,9;0;0;250,0
20:52:07.055;0,0;0,0;1;20,9;0;0;250,0
20:52:07.443;0,0;0,0;1;20,9;0;0;250,0
20:52:07.845;0,0;0,0;1;20,9;0;0;250,0
20:52:08.069;0,0;0,0;1;20,9;0;0;250,0
20:52:08.526;0,0;0,0;1;20,9;0;0;250,0
20:52:08.910;0,0;0,0;1;20,9;0;0;250,0
20:52:09.255;0,0;0,0;1;20,9;0;0;250,0
20:52:09.660;0,0;0,0;1;20,9;0;0;250,0
20:52:10.002;0,0;0,0;1;20,9;0;0;250,0
20:52:10.416;0,0;0,0;1;20,9;0;0;250,0
20:52:10.803;0,0;0,0;1;20,9;0;0;250,0
20:52:10.978;0,0;0,0;0;20,9;0;0;250,0
20:52:11.305;0,0;0,0;0;20,9;0;0;250,0
20:52:11.636;0,0;0,0;0;20,9;0;0;250,0
20:52:12.026;0,0;0,0;0;20,9;0;0;250,0
20:52:12.434;0,0;0,0;0;20,9;0;0;250,0
20:52:12.811;0,0;0,0;0;20,9;0;0;250,0
20:52:13.269;0,0;0,0;0;20,9;0;0;250,0
20:52:13.767;0,0;0,0;0;20,9;0;0;250,0
20:52:14.102;0,0;0,0;0;20,9;0;0;250,0
20:52:14.493;0,0;0,0;1;20,9;0;0;250,0
20:52:14.886;0,0;0,0;1;20,9;0;0;250,0
20:52:15.280;0,0;0,0;1;20,9;0;0;250,0
20:52:15.619;0,0;0,0;1;20,9;0;0;250,0
20:52:16.011;0,0;0,0;1;20,9;0;0;250,0
20:52:16.410;0,0;0,0;1;20,9;0;0;250,0
20:52:16.745;0,0;0,0;1;20,9;0;0;250,0
20:52:16.963;0,0;0,0;1;20,9;0;0;250,0
20:52:17.365;0,0;0,0;1;20,9;0;0;250,0
20:52:17.769;0,0;0,0;1;20,9;0;0;250,0
20:52:18.101;0,0;0,0;1;20,9;0;0;250,0
20:52:18.494;0,0;0,0;1;20,9;0;0;250,0
20:52:18.936;0,0;0,0;1;20,9;0;0;250,0
20:52:19.321;0,0;0,0;1;20,9;0;0;250,0
20:52:19.703;0,0;0,0;1;20,9;0;0;250,0
20:52:20.436;0,0;0,0;1;20,9;0;0;250,0
20:52:20.817;0,0;0,0;1;20,9;0;0;250,0
20:52:21.153;0,0;0,0;1;20,9;0;0;250,0
20:52:21.553;0,0;0,0;1;20,9;0;0;250,0
20:52:21.903;0,0;0,0;1;20,9;0;0;250,0
20:52:22.355;0,0;0,0;1;20,9;0;0;250,0
20:52:22.744;0,0;0,0;1;20,9;0;0;250,0
20:52:22.976;0,0;0,0;1;20,9;0;0;250,0
20:52:23.261;0,0;0,0;1;20,9;0;0;250,0
20:52:23.602;0,0;0,0;1;20,9;0;0;250,0
20:52:23.994;0,0;0,0;1;20,9;0;0;250,0
20:52:24.394;0,0;0,0;1;20,9;0;0;250,0
20:52:24.786;0,0;0,0;1;20,9;0;0;250,0
20:52:25.013;0,0;0,0;1;20,9;0;0;250,0
20:52:25.394;0,0;0,0;1;20,9;0;0;250,0
20:52:25.556;0,0;0,0;1;20,9;0;0;250,0
20:52:25.845;0,0;0,0;1;20,9;0;0;250,0
20:52:26.285;0,0;0,0;1;20,9;0;0;250,0
20:52:26.677;0,0;0,0;1;20,9;0;0;250,0
20:52:27.004;0,0;0,0;1;20,9;0;0;250,0
20:52:27.443;0,0;0,0;1;20,9;0;0;250,0
20:52:27.803;0,0;0,0;1;20,9;0;0;250,0
20:52:28.186;0,0;0,0;0;20,9;0;0;250,0
20:52:28.961;0,0;0,0;0;20,9;0;0;250,0
20:52:29.243;0,0;0,0;0;20,9;0;0;250,0
20:52:29.685;0,0;0,0;0;20,9;0;0;250,0
20:52:30.243;0,0;0,0;0;20,9;0;0;250,0
20:52:30.694;0,0;0,0;0;20,9;0;0;250,0
20:52:31.205;0,0;0,0;0;20,9;0;0;250,0
20:52:31.602;0,0;0,0;0;20,9;0;0;250,0
20:52:31.986;0,0;0,0;0;20,9;0;0;250,0
20:52:32.386;0,0;0,0;0;20,9;0;0;250,0
20:52:32.778;0,0;0,0;0;20,9;0;0;250,0
20:52:33.176;0,0;0,0;0;20,9;0;0;250,0
20:52:33.601;0,0;0,0;0;20,9;0;0;250,0
20:52:33.977;0,0;0,0;0;20,9;0;0;250,0
20:52:34.435;0,0;0,0;0;20,9;0;0;250,0
20:52:34.877;0,0;0,0;0;20,9;0;0;250,0
20:52:35.194;0,0;0,0;0;20,9;0;0;250,0
20:52:35.643;0,0;0,0;0;20,9;0;0;250,0
20:52:36.027;0,0;0,0;0;20,9;0;0;250,0
20:52:36.366;0,0;0,0;0;20,9;0;0;250,0
20:52:36.764;0,0;0,0;0;20,9;0;0;250,0
20:52:37.386;0,0;0,0;0;20,9;0;0;250,0
20:52:37.727;0,0;0,0;0;20,9;0;0;250,0
20:52:38.134;0,0;0,0;0;20,9;0;0;250,0
20:52:38.517;0,0;0,0;0;20,9;0;0;250,0
20:52:38.927;0,0;0,0;0;20,9;0;0;250,0
20:52:39.276;0,0;0,0;0;20,9;0;0;250,0
20:52:39.618;0,0;0,0;0;20,9;0;0;250,0
20:52:40.283;0,0;0,0;0;20,9;0;0;250,0
20:52:40.560;0,0;0,0;0;20,9;0;0;250,0
