Data e Hora,Direção,Hex,ASCII,Nota
06:50:00.619,EQP_TO_SOF,00 00 00 00 48 0E 91 16 00 00 40 19 29 A2 F7 8E D1 36 A9 09,,
06:50:00.685,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:00.742,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 00 00 48 0E 91 16 00 00 40 19 21 A2 F7 8E D1,,
06:50:00.794,EQP_TO_SOF,36 C8 07,,
06:50:00.915,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:00.965,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 00 00 48 0E 91 16 00 00,,
06:50:01.030,EQP_TO_SOF,40 19 21 A2 F7 8E D1 36 C8 07,,
06:50:01.148,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:01.206,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 00 00 48 0E 91 16 00 00 40 19 21 A2 FA 8E D1 36,,
06:50:01.263,EQP_TO_SOF,C3 07,,
06:50:01.377,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:01.435,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 00 00 48 0E 91 16 00 00 40 19 21 A2 FA 8E D1,,
06:50:01.493,EQP_TO_SOF,36 C3 07,,
06:50:01.607,SOF_TO_EQP,08 00 03 00 01 00 00 00 10 00 1C 00,,AGUARDANDO MEDIÇÃO
06:50:01.679,EQP_TO_SOF,08 06 00 00 0E 00,,
06:50:02.726,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:02.789,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 00 00 48 0E 91 16 00 00 39 19 27 A2 F2 8E D0 36 9A 09,,
06:50:03.764,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:03.817,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 00 00 48 0E 91 16 00 00 39,,
06:50:03.876,EQP_TO_SOF,19 2B A2 FD 8E D0 36 C8 07,,
06:50:04.765,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:04.825,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 00 00 49 0E 91 16 00 00 36 19 31 A2 F5 8E D8 36 CC 07,,
06:50:05.781,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:05.836,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 00 00 4A 0E 91 16 00 00 38 19 3E A2,,
06:50:05.893,EQP_TO_SOF,F5 8E D0 36 DC 07,,
06:50:06.743,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:06.799,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 00 00 4B 0E 91 16 00 00 3B 19 4D A2 16 8F,,
06:50:06.855,EQP_TO_SOF,D8 36 19 07,,
06:50:07.717,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:07.779,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 4B 0E 91 16 00 00 37 19 4D A2 12 8F DA 36 ED 08,,
06:50:08.727,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:08.780,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 4B 0E 91 16 00 00 38 19 4E A2,,
06:50:08.841,EQP_TO_SOF,F8 8E CC 36 C6 09,,
06:50:09.734,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:09.774,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2,,
06:50:09.832,EQP_TO_SOF,27 0E 00 00 00 01 00 4B 0E 91 16 00 00 38 19 58 A2 18 8F CC 36 10 07,,
06:50:10.774,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:10.815,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00,,
06:50:10.876,EQP_TO_SOF,00 01 00 4B 0E 91 16 00 00 38 19 57 A2 FE 8E D6 36 FE 07,,
06:50:11.733,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:11.789,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 4C 0E 91 16 00 00 34 19 54 A2 FE,,
06:50:11.852,EQP_TO_SOF,8E D1 36 FB 07,,
06:50:12.715,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:12.772,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 4E 0E 91 16 00 00 31 19 49 A2,,
06:50:12.826,EQP_TO_SOF,F8 8E D8 36 F0 07,,
06:50:13.758,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:13.816,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 4F 0E 91 16 00 00 35 19 49 A2 F6 8E D6,,
06:50:13.873,EQP_TO_SOF,36 CA 09,,
06:50:14.735,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:14.786,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 4F 0E 91 16 00 00 36,,
06:50:14.843,EQP_TO_SOF,19 55 A2 F7 8E D6 36 D8 09,,
06:50:15.732,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:15.789,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01 00 4F 0E 91 16 00 00 36 19 58 A2 0D 8F D6,,
06:50:15.844,EQP_TO_SOF,36 11 07,,
06:50:16.734,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:16.791,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01 00 4F 0E 91 16 00 00 33 19 53 A2 0F 8F D9 36,,
06:50:16.847,EQP_TO_SOF,0E 07,,
06:50:17.763,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:17.821,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 4F 0E 91 16 00 00 37 19 5C A2 0F 8F D3,,
06:50:17.876,EQP_TO_SOF,36 1D 07,,
06:50:18.731,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:18.782,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 4F 0E 91 16 00 00 34 19,,
06:50:18.836,EQP_TO_SOF,62 A2 1C 8F D0 36 2A 07,,
06:50:19.738,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:19.796,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 4F 0E 91 16 00 00 32 19 62 A2 14 8F D6 36,,
06:50:19.853,EQP_TO_SOF,FF 08,,
06:50:20.753,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:20.806,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 4F 0E 91 16 00 00 32 19,,
06:50:20.863,EQP_TO_SOF,6B A2 19 8F D8 36 0F 09,,
06:50:21.768,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:21.826,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01 00 4F 0E 91 16 00 00 32 19 6F A2 36 8F D8 36,,
06:50:21.884,EQP_TO_SOF,4F 07,,
06:50:22.721,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:22.778,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01 00 4F 0E 91 16 00 00 2E 19 84 A2 3D 8F,,
06:50:22.828,EQP_TO_SOF,D6 36 65 07,,
06:50:23.776,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:23.842,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 50 0E 91 16 00 00 31 19 82 A2 3D 8F D8 36 71 07,,
06:50:24.731,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:24.788,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 51 0E 91 16 00 00 2D 19 89 A2 58 8F,,
06:50:24.846,EQP_TO_SOF,D5 36 8D 07,,
06:50:25.731,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:25.796,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 51 0E 91 16 00 00 2C 19 89 A2 53 8F D3 36 5E 09,,
06:50:26.759,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:26.817,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 51 0E 91 16 00 00 2D 19 8D A2 3F 8F CD,,
06:50:26.875,EQP_TO_SOF,36 49 09,,
06:50:27.752,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:27.795,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01,,
06:50:27.849,EQP_TO_SOF,00 51 0E 91 16 00 00 2D 19 8D A2 5B 8F CD 36 84 07,,
06:50:28.758,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:28.813,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01 00 51 0E 91 16 00 00 2D 19 9A A2 56,,
06:50:28.871,EQP_TO_SOF,8F CE 36 8D 07,,
06:50:29.731,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:29.789,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 51 0E 91 16 00 00 2E 19 A2 A2 56 8F CE 36,,
06:50:29.847,EQP_TO_SOF,9E 07,,
06:50:30.728,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:30.785,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 52 0E 91 16 00 00 26 19 A9 A2 5A 8F D1,,
06:50:30.842,EQP_TO_SOF,36 A5 07,,
06:50:31.731,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:31.785,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 53 0E 91 16 00 00 29 19 A9,,
06:50:31.845,EQP_TO_SOF,A2 5D 8F D1 36 85 09,,
06:50:32.744,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:32.799,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 55 0E 91 16 00 00 29 19 A5 A2,,
06:50:32.856,EQP_TO_SOF,65 8F CF 36 89 09,,
06:50:33.748,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:33.805,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01 00 55 0E 91 16 00 00 29 19 AE A2 5C 8F CF,,
06:50:33.857,EQP_TO_SOF,36 A8 07,,
06:50:34.764,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:34.823,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01 00 55 0E 91 16 00 00 32 19 AF A2 69 8F CA 36 BB,,
06:50:34.885,EQP_TO_SOF,07,,
06:50:35.764,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:35.827,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 55 0E 91 16 00 00 26 19 B5 A2 69 8F CB 36 BE 07,,
06:50:36.742,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:36.794,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 55 0E 91 16 00 00 26 19,,
06:50:36.848,EQP_TO_SOF,BB A2 63 8F CD 36 C0 07,,
06:50:37.745,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:37.807,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 55 0E 91 16 00 00 1F 19 BB A2 61 8F CF 36 92 09,,
06:50:38.756,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:38.814,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 55 0E 91 16 00 00 24 19 C1 A2 49 8F CB,,
06:50:38.874,EQP_TO_SOF,36 81 09,,
06:50:39.727,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:39.785,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01 00 55 0E 91 16 00 00 24 19 C4 A2 5A 8F CB,,
06:50:39.850,EQP_TO_SOF,36 B4 07,,
06:50:40.753,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:40.804,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01 00 55 0E 91 16 00 00 26,,
06:50:40.859,EQP_TO_SOF,19 C4 A2 59 8F D1 36 BB 07,,
06:50:41.735,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:41.793,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 02 00 56 0E 91 16 00 00 23 19 C7 A2 59 8F D2,,
06:50:41.850,EQP_TO_SOF,36 C5 07,,
06:50:42.765,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:42.822,EQP_TO_SOF,03 06 14 00 00 00 00 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 57 0E 91 16 00 00 1C 19 CA A2 48 8F CE,,
06:50:42.879,EQP_TO_SOF,36 AC 07,,
06:50:43.736,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:43.792,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 58 0E 91 16 00 00 23 19 CA A2 6A 8F,,
06:50:43.850,EQP_TO_SOF,CD 36 AF 09,,
06:50:44.758,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:44.816,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 01 00 58 0E 91 16 00 00 1F 19 D1 A2 42 8F D2 36,,
06:50:44.876,EQP_TO_SOF,8F 09,,
06:50:45.722,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:45.780,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01 00 58 0E 91 16 00 00 1F 19 C7 A2 50 8F D2,,
06:50:45.831,EQP_TO_SOF,36 B2 07,,
06:50:46.754,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:46.810,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 01 00 58 0E 91 16 00 00 1F 19 CD A2 3B 8F,,
06:50:46.875,EQP_TO_SOF,D6 36 A7 07,,
06:50:47.725,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:47.779,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 01 00 58 0E 91 16 00 00 20 19 CC,,
06:50:47.830,EQP_TO_SOF,A2 3B 8F D0 36 A9 07,,
06:50:48.743,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:48.795,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 16 00 00 00 02 00 59 0E 91 16 00 00 22 19,,
06:50:48.858,EQP_TO_SOF,DA A2 30 8F DA 36 BA 07,,
06:50:49.725,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:49.776,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 02 00 5A 0E 91 16 00 00 1E,,
06:50:49.839,EQP_TO_SOF,19 DA A2 41 8F D4 36 9B 09,,
06:50:50.752,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:50.802,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 F0 FF 00 00 02 00 5A 0E 91 16 00 00,,
06:50:50.860,EQP_TO_SOF,15 19 E2 A2 3A 8F CD 36 8C 09,,
06:50:51.767,SOF_TO_EQP,03 00 02 00 00 00 40 CD 12 01,,
06:50:51.825,EQP_TO_SOF,03 06 14 00 00 00 01 00 00 00 00 00 2A 08 00 00 00 00 C4 09 FE 0A C2 27 0E 00 00 00 02 00 5A 0E 91 16 00 00 15 19 E4 A2 3A 8F CD 36 AD,,
06:50:51.887,EQP_TO_SOF,07,,
